ATP13A3,4.973019841815518
SHISA5,4.972935888922232
VPS72,4.972142074845997
MRFAP1L1,4.971046837354024
GOLPH3,4.96658818290241
NCBP2,4.966582591270795
UBAP2L,4.964616420717334
PRRC2C,4.964544405178358
ACSL3,4.962146230240282
G3BP2,4.961858130687442
PDCD6,4.95999794038318
GORASP2,4.959647052038812
ANAPC13,4.956877910750261
MED10,4.953813795399045
TMEM185B,4.951426166204211
CD46,4.9467311173285005
ADD1,4.946589619605777
MAP7D1,4.946586641485106
LMNB1,4.944634296010524
PPP1CB,4.939398773767213
CHPF,4.935913968541072
hsa-mir-6723,4.932662060727102
ICMT,4.93149108501374
ARL8B,4.930300352642832
TMEM43,4.924430336472543
NRD1,4.919818180962051
TIMM17A,4.919765460017181
ECT2,4.918259919290008
SUCLG1,4.914092684847534
TMEM50A,4.908161501334897
REEP5,4.908071900455781
SELT,4.906011897661309
DAG1,4.89787890500753
UBE2E1,4.896621616764068
RPLP0P6,4.896206858843364
SEC22B,4.894902460949085
GLS,4.887375575922317
ZFR,4.886815826448841
ZMPSTE24,4.886312368511317
METTL5,4.883698686286148
RPL22L1,4.878556738951384
POLR2H,4.878045251298793
PRCC,4.876053824960412
DGUOK,4.875617543706091
BCAS2,4.874884748320585
UBXN4,4.871891635500288
RAF1,4.869963684312757
NDUFB5,4.8694170758073705
ENSA,4.86043996810915
IFRD2,4.8581532587400815
BUB1,4.85345100521881
ALCAM,4.850068192245643
LYPLA2,4.848186730974262
MRPS21,4.846826227600326
CMTM6,4.839917381600814
DHX15,4.838298702817368
IVNS1ABP,4.834794703757403
SUB1,4.8346552705177475
ALG3,4.833247018084518
SRPRB,4.8324242306961125
HADHB,4.830636853823331
TWF2,4.823533107946873
SNX2,4.823307429699635
CNOT11,4.823058717650412
MPZL1,4.8206195757467
MRTO4,4.815111523232791
METAP1,4.811820186873846
ERLEC1,4.811750208322257
UGP2,4.811363009521746
ATPIF1,4.810012707065134
ITGA6,4.8039711854633405
RHOB,4.800440300954333
FGD5-AS1,4.8002819236740315
SFN,4.798010773792849
HP1BP3,4.793198275422921
ECE1,4.788352353296761
DCTD,4.788182871759152
MFF,4.786711371023341
PIP5K1A,4.783261609142369
MSMO1,4.782126950939638
PLOD2,4.78196206809067
TIPRL,4.779920585663019
PHGDH,4.776495692473721
CLDN1,4.773166001424168
WDR43,4.772852982601473
GAR1,4.771786523955597
SF3A3,4.771161895277741
UXS1,4.771148036712688
H3F3AP4,4.770434225056073
CDCA8,4.76877067762965
AKIRIN1,4.7651978215114195
LAMB3,4.764441136885091
MAGEF1,4.757068409137857
UBQLN4,4.753457577063713
SEPT10,4.748784174008768
ENOPH1,4.743056380739733
ERCC3,4.738074272836921
NFE2L2,4.7370383011484885
RFC4,4.736455259021384
CENPF,4.733622529109576
FUBP1,4.727024511160174
MYO10,4.7266734572673
SERP1,4.722240420413494
MZT2A,4.718414102011113
FAM98A,4.718062712673209
GNAI2,4.712840315372965
ALAS1,4.71011942463051
TADA3,4.707401794014591
THOC7,4.706388764750492
TRIP13,4.704578571467084
SEPN1,4.704561293375427
SSFA2,4.701411573339938
HSD17B4,4.701150917714411
HJURP,4.69452887448341
SPCS3,4.694442221443109
NRAS,4.690854119116196
SNAPIN,4.690759279869547
RAI14,4.689394016039093
KIF2C,4.686568540875694
JAGN1,4.684520787311238
GBA,4.683127642415031
SERPINE2,4.6809464128998615
